#  Scan CV
#  Measurement Settings:
#  Power supply voltage limit:      2.10E+01 V
#  Power supply current limit:      5.00E-04 A
#  LCR measurement voltage:         5.01E-01 V
#  LCR measurement frequency:          5E+04 Hz
#  Voltage Delay:                      20.00 s
#  Channel Delay:                       0.20 s
#  Probecard temperature:               -1.0 C
#  Switchcard temperature:              24.4 C
#  Switchcard measurement setting:  CV
#  Switchcard display setting:      OFF
# 
# 
#  Nominal Voltage [V]	 Measured Voltage [V]	Channel [-]	R [kOhm]	R_Err [kOhm]	X [kOhm]	X_Err [kOhm]	C [pF]	Total Current [A]
# 
1.90000E+02	1.89987E+02	2.20000E+01	9.50960E+04	1.78351E+01	-4.74773E+04	2.71983E+01	6.70446E+01	-1.90769E-10
1.90000E+02	1.89987E+02	2.30000E+01	9.41404E+04	1.26343E+01	-4.69363E+04	1.78600E+01	6.78174E+01	-3.67277E-10
1.90000E+02	1.89987E+02	2.40000E+01	9.36632E+04	1.57721E+01	-4.68273E+04	1.74787E+01	6.79753E+01	7.40491E-09
1.90000E+02	1.89987E+02	2.50000E+01	9.25823E+04	2.47392E+01	-4.60795E+04	1.81018E+01	6.90784E+01	3.51360E-09
1.90000E+02	1.89987E+02	2.60000E+01	9.50102E+04	2.04326E+01	-4.81527E+04	2.01050E+01	6.61043E+01	-6.56128E-10
1.90000E+02	1.89986E+02	2.70000E+01	9.17491E+04	2.78719E+01	-4.55037E+04	1.50995E+01	6.99525E+01	1.05580E-09
1.90000E+02	1.89987E+02	2.80000E+01	9.45164E+04	2.70548E+01	-4.74886E+04	1.70913E+01	6.70287E+01	1.04840E-09
1.90000E+02	1.89986E+02	2.90000E+01	9.50184E+04	2.12149E+01	-4.80268E+04	2.01170E+01	6.62776E+01	-2.73746E-09
1.90000E+02	1.89986E+02	3.00000E+01	9.45225E+04	1.87928E+01	-4.75787E+04	2.14924E+01	6.69017E+01	4.11198E-09
1.90000E+02	1.89986E+02	3.10000E+01	9.85964E+04	1.78374E+01	-5.03068E+04	2.86777E+01	6.32737E+01	2.61602E-09
1.90000E+02	1.89986E+02	3.20000E+01	9.30468E+04	2.12134E+01	-4.58274E+04	1.45119E+01	6.94584E+01	1.87935E-10
1.90000E+02	1.89986E+02	3.30000E+01	9.51017E+04	2.30903E+01	-4.74775E+04	2.42812E+01	6.70443E+01	5.79998E-09
1.90000E+02	1.89986E+02	3.40000E+01	9.38264E+04	2.24950E+01	-4.65552E+04	1.48939E+01	6.83725E+01	2.22314E-09
1.90000E+02	1.89986E+02	3.50000E+01	9.41673E+04	1.61295E+01	-4.70834E+04	2.16151E+01	6.76056E+01	2.37518E-10
1.90000E+02	1.89986E+02	3.60000E+01	9.57625E+04	1.50047E+01	-4.85261E+04	2.44837E+01	6.55956E+01	-2.41023E-09
1.90000E+02	1.89986E+02	3.70000E+01	9.06033E+04	1.81762E+01	-4.43472E+04	1.99075E+01	7.17767E+01	2.39813E-09
1.90000E+02	1.89986E+02	3.80000E+01	9.37529E+04	2.88449E+01	-4.70355E+04	2.22815E+01	6.76744E+01	-2.14398E-09
1.90000E+02	1.89986E+02	3.90000E+01	9.24491E+04	2.31255E+01	-4.60864E+04	6.55390E+00	6.90681E+01	6.10866E-09
1.90000E+02	1.89986E+02	4.00000E+01	9.14745E+04	2.24600E+01	-4.49452E+04	2.04534E+01	7.08217E+01	3.03471E-10
1.90000E+02	1.89986E+02	4.10000E+01	9.63546E+04	2.33758E+01	-4.88465E+04	1.22864E+01	6.51654E+01	-2.98276E-10
1.90000E+02	1.89987E+02	4.20000E+01	9.44894E+04	1.97777E+01	-4.73208E+04	1.72379E+01	6.72663E+01	-4.25811E-09
1.90000E+02	1.89986E+02	4.30000E+01	9.29252E+04	3.18970E+01	-4.57689E+04	1.29907E+01	6.95471E+01	2.87578E-09
1.90000E+02	1.89987E+02	4.40000E+01	9.73334E+04	1.86565E+01	-4.90314E+04	6.62559E+00	6.49195E+01	-2.55518E-09
1.90000E+02	1.89987E+02	4.50000E+01	9.80196E+04	2.88842E+01	-4.97213E+04	2.32123E+01	6.40188E+01	-2.89523E-09
1.90000E+02	1.89986E+02	4.60000E+01	9.33679E+04	1.74178E+01	-4.60619E+04	1.76973E+01	6.91048E+01	3.61906E-09
1.90000E+02	1.89986E+02	4.70000E+01	9.24162E+04	2.57787E+01	-4.56578E+04	1.93572E+01	6.97165E+01	6.84999E-10
1.90000E+02	1.89987E+02	4.80000E+01	9.11952E+04	1.57313E+01	-4.47248E+04	1.58762E+01	7.11708E+01	-2.53428E-09
1.90000E+02	1.89987E+02	4.90000E+01	8.94713E+04	7.32246E+00	-4.35637E+04	1.91434E+01	7.30677E+01	4.64405E-09
1.90000E+02	1.89987E+02	5.00000E+01	9.06785E+04	2.43384E+01	-4.46098E+04	1.31704E+01	7.13543E+01	-1.24563E-09
1.90000E+02	1.89986E+02	5.10000E+01	9.41599E+04	1.40402E+01	-4.72164E+04	2.09079E+01	6.74151E+01	-1.42403E-09
1.90000E+02	1.89986E+02	5.20000E+01	8.97423E+04	1.37531E+01	-4.35719E+04	1.64006E+01	7.30539E+01	3.64276E-09
1.90000E+02	1.89986E+02	5.30000E+01	9.33747E+04	8.35689E+00	-4.64984E+04	2.42868E+01	6.84562E+01	3.29267E-10
1.90000E+02	1.89986E+02	5.40000E+01	9.55309E+04	2.58913E+01	-4.76507E+04	2.15836E+01	6.68007E+01	-1.62069E-09
1.90000E+02	1.89986E+02	5.50000E+01	9.31050E+04	2.39995E+01	-4.56795E+04	2.57647E+01	6.96834E+01	-3.94481E-09
1.90000E+02	1.89986E+02	5.60000E+01	9.22007E+04	1.33710E+01	-4.49043E+04	2.88278E+01	7.08863E+01	7.97021E-10
1.90000E+02	1.89987E+02	5.70000E+01	9.68954E+04	1.37321E+01	-4.89549E+04	8.41665E+00	6.50210E+01	-3.95956E-09
1.90000E+02	1.89986E+02	5.80000E+01	9.12279E+04	2.48897E+01	-4.45758E+04	1.43418E+01	7.14086E+01	5.41479E-10
1.90000E+02	1.89986E+02	5.90000E+01	9.05980E+04	8.00565E+00	-4.42416E+04	2.20692E+01	7.19481E+01	-1.25118E-09
1.90000E+02	1.89986E+02	6.00000E+01	8.90912E+04	9.22388E+00	-4.30522E+04	8.48693E+00	7.39358E+01	-2.39146E-10
1.90000E+02	1.89987E+02	6.10000E+01	9.09017E+04	2.81856E+01	-4.45050E+04	1.22855E+01	7.15222E+01	4.09128E-09
1.90000E+02	1.89987E+02	6.20000E+01	9.31762E+04	2.19507E+01	-4.67473E+04	1.67300E+01	6.80917E+01	2.29989E-09
1.90000E+02	1.89986E+02	6.30000E+01	9.14895E+04	1.44597E+01	-4.50682E+04	2.30956E+01	7.06285E+01	-3.73053E-09
1.90000E+02	1.89987E+02	6.40000E+01	9.22251E+04	1.70034E+01	-4.52269E+04	1.27263E+01	7.03806E+01	-4.79113E-09
1.90000E+02	1.89987E+02	6.50000E+01	9.28580E+04	2.72444E+01	-4.57684E+04	2.07469E+01	6.95479E+01	1.83506E-10
1.90000E+02	1.89986E+02	6.60000E+01	9.19981E+04	1.34472E+01	-4.48681E+04	1.71239E+01	7.09434E+01	-2.37080E-09
1.90000E+02	1.89986E+02	6.70000E+01	9.23376E+04	1.50884E+01	-4.49919E+04	3.10102E+01	7.07483E+01	2.38718E-09
1.90000E+02	1.89986E+02	6.80000E+01	9.69493E+04	2.64556E+01	-4.88513E+04	1.82603E+01	6.51589E+01	-1.25240E-09
1.90000E+02	1.89986E+02	6.90000E+01	9.27817E+04	1.41329E+01	-4.53824E+04	9.54601E+00	7.01394E+01	-3.61574E-09
1.90000E+02	1.89986E+02	7.00000E+01	9.01656E+04	1.52445E+01	-4.37086E+04	1.71475E+01	7.28254E+01	1.08662E-09
1.90000E+02	1.89987E+02	7.10000E+01	9.00417E+04	2.10240E+01	-4.38120E+04	7.69868E+00	7.26536E+01	-2.02531E-09
1.90000E+02	1.89987E+02	7.20000E+01	9.02381E+04	1.15359E+01	-4.38953E+04	1.16153E+01	7.25158E+01	-3.49982E-09
1.90000E+02	1.89987E+02	7.30000E+01	8.95123E+04	2.09911E+01	-4.35342E+04	1.55508E+01	7.31172E+01	-3.64610E-09
1.90000E+02	1.89987E+02	7.40000E+01	9.00068E+04	1.70814E+01	-4.37776E+04	1.71060E+01	7.27106E+01	1.22396E-09
1.90000E+02	1.89986E+02	7.50000E+01	9.16385E+04	2.31467E+01	-4.49274E+04	1.73975E+01	7.08498E+01	1.78016E-09
1.90000E+02	1.89986E+02	7.60000E+01	9.09762E+04	1.22837E+01	-4.43050E+04	1.85394E+01	7.18451E+01	-4.64437E-09
1.90000E+02	1.89986E+02	7.70000E+01	9.43227E+04	2.64854E+01	-4.65714E+04	1.24686E+01	6.83488E+01	-1.96905E-09
1.90000E+02	1.89986E+02	7.80000E+01	9.52200E+04	2.32917E+01	-4.74800E+04	2.35280E+01	6.70408E+01	-1.06250E-09
1.90000E+02	1.89986E+02	7.90000E+01	9.46293E+04	1.94482E+01	-4.69380E+04	1.65641E+01	6.78150E+01	-1.82937E-10
1.90000E+02	1.89986E+02	8.00000E+01	9.46143E+04	2.22050E+01	-4.69325E+04	1.66913E+01	6.78229E+01	2.87517E-09
1.90000E+02	1.89986E+02	8.10000E+01	9.32848E+04	7.03972E+00	-4.58869E+04	1.72768E+01	6.93684E+01	-1.13306E-09
1.90000E+02	1.89986E+02	8.20000E+01	9.02280E+04	1.20549E+01	-4.37361E+04	2.14821E+01	7.27796E+01	2.02637E-09
1.90000E+02	1.89986E+02	8.30000E+01	8.87335E+04	1.55151E+01	-4.28300E+04	1.85785E+01	7.43194E+01	-2.74554E-09
1.90000E+02	1.89986E+02	8.40000E+01	8.81408E+04	1.48091E+01	-4.21299E+04	2.04686E+01	7.55544E+01	-2.03931E-09
1.90000E+02	1.89986E+02	8.50000E+01	8.85199E+04	2.08142E+01	-4.26548E+04	1.69691E+01	7.46247E+01	-4.68362E-09
1.90000E+02	1.89986E+02	8.60000E+01	8.91180E+04	1.19541E+01	-4.29230E+04	2.24015E+01	7.41583E+01	-2.91852E-09
1.90000E+02	1.89985E+02	8.70000E+01	8.97688E+04	1.53525E+01	-4.31761E+04	1.84821E+01	7.37236E+01	3.07118E-09
1.90000E+02	1.89986E+02	8.80000E+01	9.27070E+04	8.41451E+00	-4.52883E+04	2.42763E+01	7.02852E+01	7.86559E-10
1.90000E+02	1.89986E+02	8.90000E+01	9.32827E+04	2.41677E+01	-4.56294E+04	2.18906E+01	6.97598E+01	-3.50762E-09
1.90000E+02	1.89986E+02	9.00000E+01	9.15440E+04	2.21379E+01	-4.44676E+04	1.37911E+01	7.15825E+01	-3.43855E-09
1.90000E+02	1.89986E+02	9.10000E+01	9.07398E+04	2.24724E+01	-4.35330E+04	1.86093E+01	7.31191E+01	-3.73318E-09
1.90000E+02	1.89986E+02	9.20000E+01	9.30427E+04	1.26640E+01	-4.57643E+04	2.64128E+01	6.95543E+01	2.66106E-09
1.90000E+02	1.89986E+02	9.30000E+01	8.93512E+04	2.20489E+01	-4.29901E+04	1.98328E+01	7.40426E+01	-4.40342E-09
1.90000E+02	1.89986E+02	9.40000E+01	9.09227E+04	1.26535E+01	-4.40621E+04	1.69605E+01	7.22412E+01	-2.82026E-09
1.90000E+02	1.89987E+02	9.50000E+01	8.85580E+04	1.50427E+01	-4.23811E+04	1.22193E+01	7.51065E+01	-7.44404E-10
1.90000E+02	1.89987E+02	9.60000E+01	8.96495E+04	1.62083E+01	-4.32822E+04	1.93357E+01	7.35429E+01	1.16763E-09
1.90000E+02	1.89986E+02	9.70000E+01	8.89968E+04	1.72271E+01	-4.28623E+04	1.31460E+01	7.42634E+01	-3.95281E-09
1.90000E+02	1.89986E+02	9.80000E+01	8.93883E+04	1.03223E+01	-4.29520E+04	1.13493E+01	7.41083E+01	-2.03757E-09
1.90000E+02	1.89986E+02	9.90000E+01	8.95673E+04	2.10872E+01	-4.29302E+04	1.82417E+01	7.41459E+01	-4.88731E-09
1.90000E+02	1.89986E+02	1.00000E+02	9.20785E+04	1.46029E+01	-4.50039E+04	2.80395E+01	7.07294E+01	-2.68511E-09
1.90000E+02	1.89986E+02	1.01000E+02	9.24777E+04	2.44000E+01	-4.49334E+04	2.94763E+01	7.08404E+01	-6.93801E-09
1.90000E+02	1.89986E+02	1.02000E+02	9.25086E+04	1.63372E+01	-4.48667E+04	2.48464E+01	7.09457E+01	-6.05112E-09
1.90000E+02	1.89987E+02	1.03000E+02	9.33456E+04	1.45551E+01	-4.59330E+04	3.05319E+01	6.92987E+01	-3.08618E-09
1.90000E+02	1.89986E+02	1.04000E+02	9.12115E+04	1.71984E+01	-4.40499E+04	2.36813E+01	7.22612E+01	-6.15260E-09
1.90000E+02	1.89986E+02	1.05000E+02	8.87451E+04	2.21265E+01	-4.22704E+04	1.43592E+01	7.53033E+01	-3.22567E-09
1.90000E+02	1.89986E+02	1.06000E+02	8.80507E+04	1.83151E+01	-4.20817E+04	1.47296E+01	7.56410E+01	-5.53801E-09
1.90000E+02	1.89986E+02	1.07000E+02	8.96348E+04	2.13733E+01	-4.34497E+04	2.23188E+01	7.32593E+01	-4.15169E-09
1.90000E+02	1.89986E+02	1.08000E+02	8.91200E+04	2.16991E+01	-4.27352E+04	1.55881E+01	7.44843E+01	-5.63280E-09
1.90000E+02	1.89986E+02	1.09000E+02	8.75389E+04	2.09408E+01	-4.14367E+04	1.28944E+01	7.68183E+01	-3.40525E-09
1.90000E+02	1.89986E+02	1.10000E+02	8.85571E+04	1.06801E+01	-4.20296E+04	1.88455E+01	7.57347E+01	-6.58965E-09
1.90000E+02	1.89986E+02	1.11000E+02	9.06515E+04	3.08975E+01	-4.36979E+04	2.25474E+01	7.28433E+01	-3.99916E-09
1.90000E+02	1.89986E+02	1.12000E+02	9.23555E+04	1.30894E+01	-4.51263E+04	1.53624E+01	7.05375E+01	-1.78819E-09
1.90000E+02	1.89986E+02	1.13000E+02	9.10691E+04	2.69542E+01	-4.36392E+04	1.20914E+01	7.29412E+01	-7.87635E-10
1.90000E+02	1.89986E+02	1.14000E+02	9.23854E+04	1.68253E+01	-4.46364E+04	8.18755E+00	7.13117E+01	3.81419E-10
1.90000E+02	1.89986E+02	1.15000E+02	9.04478E+04	8.48707E+00	-4.35530E+04	1.89611E+01	7.30856E+01	5.78830E-10
1.90000E+02	1.89987E+02	1.16000E+02	8.93905E+04	1.83248E+01	-4.29341E+04	1.70888E+01	7.41392E+01	-2.29760E-09
1.90000E+02	1.89987E+02	1.17000E+02	8.98291E+04	1.02048E+01	-4.31555E+04	1.57657E+01	7.37589E+01	-6.98279E-09
1.90000E+02	1.89987E+02	1.18000E+02	8.77524E+04	2.42172E+01	-4.19322E+04	1.17029E+01	7.59106E+01	-5.36394E-09
1.90000E+02	1.89986E+02	1.19000E+02	8.83957E+04	1.66444E+01	-4.17318E+04	1.38447E+01	7.62752E+01	-9.85065E-10
1.90000E+02	1.89987E+02	1.20000E+02	8.68803E+04	1.33624E+01	-4.06676E+04	2.25700E+01	7.82711E+01	-4.79108E-09
1.90000E+02	1.89986E+02	1.21000E+02	8.99804E+04	1.77193E+01	-4.27614E+04	1.80604E+01	7.44385E+01	-1.05268E-09
1.90000E+02	1.89986E+02	1.22000E+02	8.82112E+04	1.82912E+01	-4.15833E+04	1.09715E+01	7.65476E+01	-4.95943E-09
1.90000E+02	1.89986E+02	1.23000E+02	9.16470E+04	9.74076E+00	-4.44393E+04	2.34784E+01	7.16280E+01	-1.52977E-09
1.90000E+02	1.89986E+02	1.24000E+02	8.95160E+04	2.27908E+01	-4.24530E+04	2.59333E+01	7.49794E+01	-2.70399E-09
1.90000E+02	1.89986E+02	1.25000E+02	9.09382E+04	2.51967E+01	-4.37266E+04	1.47654E+01	7.27955E+01	-7.63810E-09
1.90000E+02	1.89986E+02	1.26000E+02	8.92392E+04	2.14949E+01	-4.28234E+04	1.10467E+01	7.43308E+01	-1.58766E-11
1.90000E+02	1.89986E+02	1.27000E+02	8.85950E+04	1.65656E+01	-4.14804E+04	1.30927E+01	7.67374E+01	-1.27440E-09
1.90000E+02	1.89986E+02	1.28000E+02	9.13673E+04	1.09662E+01	-4.42556E+04	1.48801E+01	7.19253E+01	-4.07008E-09
1.90000E+02	1.89986E+02	1.29000E+02	9.16370E+04	1.42215E+01	-4.43796E+04	1.67744E+01	7.17244E+01	-2.06498E-09
1.90000E+02	1.89986E+02	1.30000E+02	8.99858E+04	1.87431E+01	-4.24767E+04	1.28739E+01	7.49376E+01	-7.91312E-09
1.90000E+02	1.89987E+02	1.31000E+02	8.88684E+04	1.20390E+01	-4.19524E+04	2.24593E+01	7.58740E+01	-4.31199E-09
1.90000E+02	1.89987E+02	1.32000E+02	8.98897E+04	1.94229E+01	-4.29421E+04	1.37217E+01	7.41254E+01	-5.89298E-10
1.90000E+02	1.89987E+02	1.33000E+02	9.08206E+04	1.40500E+01	-4.33641E+04	1.11016E+01	7.34040E+01	-5.51488E-09
1.90000E+02	1.89987E+02	1.34000E+02	9.52550E+04	1.94584E+01	-4.74892E+04	1.06728E+01	6.70278E+01	-2.06100E-10
1.90000E+02	1.89987E+02	1.35000E+02	8.96876E+04	1.81732E+01	-4.26464E+04	2.41296E+01	7.46394E+01	-1.26120E-09
1.90000E+02	1.89987E+02	1.36000E+02	9.58718E+04	2.21661E+01	-4.91461E+04	1.52521E+01	6.47681E+01	-1.37563E-09
1.90000E+02	1.89987E+02	1.37000E+02	9.57212E+04	2.15027E+01	-4.89712E+04	2.41003E+01	6.49994E+01	-1.37711E-09
1.90000E+02	1.89987E+02	1.38000E+02	9.71068E+04	2.51659E+01	-5.00206E+04	2.88234E+01	6.36357E+01	3.12451E-09
1.90000E+02	1.89987E+02	1.39000E+02	9.08151E+04	1.63982E+01	-4.51213E+04	1.73092E+01	7.05454E+01	-8.86764E-10
1.90000E+02	1.89987E+02	1.40000E+02	8.48492E+04	1.78262E+01	-3.97592E+04	1.38374E+01	8.00593E+01	-2.72491E-09
1.90000E+02	1.89986E+02	1.41000E+02	7.64803E+04	3.50051E+00	-3.07142E+04	1.39725E+01	1.03636E+02	-6.37089E-09
1.90000E+02	1.89986E+02	1.42000E+02	6.67722E+04	3.68435E+00	-1.74128E+04	1.07303E+01	1.82802E+02	-2.82323E-09
1.90000E+02	1.89987E+02	1.43000E+02	5.92054E+04	3.99730E+00	-2.81318E+03	6.34467E+00	1.13150E+03	-6.75552E-09
1.90000E+02	1.89986E+02	1.44000E+02	6.24757E+04	1.03904E+01	-9.16659E+03	7.48603E+00	3.47250E+02	-2.52097E-09
2.00000E+02	1.99980E+02	1.00000E+00	1.00192E+05	2.00340E+01	-5.17113E+04	8.37520E+00	6.15552E+01	9.81461E-09
2.00000E+02	1.99981E+02	2.00000E+00	9.90464E+04	2.07374E+01	-5.06054E+04	1.92422E+01	6.29004E+01	8.01512E-09
2.00000E+02	1.99980E+02	3.00000E+00	9.75195E+04	1.55809E+01	-4.97862E+04	2.22977E+01	6.39353E+01	4.49555E-10
2.00000E+02	1.99980E+02	4.00000E+00	9.44485E+04	3.95647E+01	-4.71845E+04	2.18034E+01	6.74606E+01	2.05826E-09
2.00000E+02	1.99980E+02	5.00000E+00	1.00641E+05	1.70247E+01	-5.18117E+04	3.08466E+01	6.14359E+01	1.34677E-09
2.00000E+02	1.99981E+02	6.00000E+00	1.00145E+05	1.41619E+01	-5.14581E+04	2.57360E+01	6.18580E+01	2.02787E-09
2.00000E+02	1.99981E+02	7.00000E+00	9.92757E+04	2.15442E+01	-5.10412E+04	2.81172E+01	6.23633E+01	-6.90854E-11
2.00000E+02	1.99981E+02	8.00000E+00	9.65550E+04	2.64988E+01	-4.91728E+04	2.44009E+01	6.47329E+01	3.99419E-09
2.00000E+02	1.99981E+02	9.00000E+00	9.63591E+04	6.40200E+00	-4.89889E+04	1.95014E+01	6.49759E+01	4.01695E-09
2.00000E+02	1.99981E+02	1.00000E+01	9.61636E+04	2.04203E+01	-4.84311E+04	1.59495E+01	6.57243E+01	1.76886E-09
2.00000E+02	1.99981E+02	1.10000E+01	9.45797E+04	1.89569E+01	-4.71384E+04	1.92429E+01	6.75267E+01	7.96341E-09
2.00000E+02	1.99981E+02	1.20000E+01	9.46072E+04	2.35214E+01	-4.72564E+04	1.54374E+01	6.73580E+01	2.20581E-09
2.00000E+02	1.99981E+02	1.30000E+01	9.59653E+04	5.74071E+01	-4.83482E+04	1.98026E+01	6.58370E+01	-1.85789E-09
2.00000E+02	1.99981E+02	1.40000E+01	9.56532E+04	8.84226E+00	-4.83909E+04	2.39634E+01	6.57788E+01	9.01361E-10
2.00000E+02	1.99981E+02	1.50000E+01	9.66960E+04	1.44463E+01	-4.92000E+04	3.75076E+01	6.46971E+01	-2.56263E-10
2.00000E+02	1.99981E+02	1.60000E+01	9.13636E+04	1.35204E+01	-4.53020E+04	9.24281E+00	7.02640E+01	6.78795E-09
2.00000E+02	1.99981E+02	1.70000E+01	9.32259E+04	1.44331E+01	-4.66410E+04	3.31204E+00	6.82468E+01	3.66126E-09
2.00000E+02	1.99981E+02	1.80000E+01	9.84684E+04	1.27979E+01	-5.05542E+04	1.72816E+01	6.29640E+01	2.83607E-09
2.00000E+02	1.99981E+02	1.90000E+01	9.60741E+04	1.86007E+01	-4.86070E+04	5.01494E+00	6.54865E+01	-1.94355E-09
2.00000E+02	1.99981E+02	2.00000E+01	9.34872E+04	2.79855E+01	-4.63037E+04	1.90666E+01	6.87440E+01	1.40102E-09
2.00000E+02	1.99981E+02	2.10000E+01	1.00574E+05	1.73551E+01	-5.18064E+04	2.84429E+01	6.14422E+01	9.82772E-10
2.00000E+02	1.99981E+02	2.20000E+01	9.50998E+04	1.88119E+01	-4.74869E+04	1.86432E+01	6.70311E+01	2.35723E-09
2.00000E+02	1.99981E+02	2.30000E+01	9.41614E+04	1.74336E+01	-4.69498E+04	2.41411E+01	6.77979E+01	-1.03736E-09
2.00000E+02	1.99981E+02	2.40000E+01	9.36422E+04	1.59332E+01	-4.68471E+04	9.01789E+00	6.79466E+01	4.29926E-09
2.00000E+02	1.99981E+02	2.50000E+01	9.25771E+04	2.95044E+01	-4.60901E+04	1.73011E+01	6.90625E+01	1.44555E-09
2.00000E+02	1.99981E+02	2.60000E+01	9.50010E+04	1.41985E+01	-4.81863E+04	2.97338E+01	6.60582E+01	2.55708E-09
2.00000E+02	1.99981E+02	2.70000E+01	9.17282E+04	1.35958E+01	-4.55218E+04	1.84900E+01	6.99247E+01	2.84513E-09
2.00000E+02	1.99981E+02	2.80000E+01	9.44830E+04	2.74039E+01	-4.74936E+04	1.04825E+01	6.70217E+01	-8.98783E-11
2.00000E+02	1.99981E+02	2.90000E+01	9.50415E+04	9.97709E+00	-4.80083E+04	2.54685E+01	6.63031E+01	-3.79316E-09
2.00000E+02	1.99981E+02	3.00000E+01	9.45044E+04	1.22738E+01	-4.75923E+04	2.39468E+01	6.68826E+01	-3.02918E-09
2.00000E+02	1.99981E+02	3.10000E+01	9.85901E+04	2.38861E+01	-5.03062E+04	2.14324E+01	6.32745E+01	2.07628E-09
2.00000E+02	1.99981E+02	3.20000E+01	9.30460E+04	1.23743E+01	-4.58236E+04	1.71998E+01	6.94642E+01	-9.33151E-10
2.00000E+02	1.99981E+02	3.30000E+01	9.51057E+04	5.88163E+00	-4.74909E+04	2.64660E+01	6.70254E+01	-2.34305E-09
2.00000E+02	1.99981E+02	3.40000E+01	9.38015E+04	2.30041E+01	-4.65836E+04	2.33666E+01	6.83309E+01	-2.13336E-09
2.00000E+02	1.99980E+02	3.50000E+01	9.41621E+04	1.85612E+01	-4.71116E+04	2.05960E+01	6.75650E+01	5.56363E-09
2.00000E+02	1.99981E+02	3.60000E+01	9.57652E+04	1.14083E+01	-4.85418E+04	2.87846E+01	6.55743E+01	4.44102E-10
2.00000E+02	1.99981E+02	3.70000E+01	9.06053E+04	2.48015E+01	-4.43665E+04	1.00117E+01	7.17456E+01	-2.86422E-09
2.00000E+02	1.99981E+02	3.80000E+01	9.37378E+04	1.84052E+01	-4.70563E+04	1.43944E+01	6.76445E+01	-9.09722E-11
2.00000E+02	1.99981E+02	3.90000E+01	9.24398E+04	1.04025E+01	-4.61262E+04	2.06352E+01	6.90085E+01	-1.28881E-09
2.00000E+02	1.99980E+02	4.00000E+01	9.14967E+04	1.00494E+01	-4.49551E+04	1.62602E+01	7.08062E+01	4.92249E-09
2.00000E+02	1.99980E+02	4.10000E+01	9.63818E+04	2.48519E+01	-4.88309E+04	8.90694E+00	6.51862E+01	-6.18465E-10
2.00000E+02	1.99981E+02	4.20000E+01	9.44624E+04	2.69097E+01	-4.73304E+04	3.80099E+01	6.72528E+01	-2.73656E-09
2.00000E+02	1.99980E+02	4.30000E+01	9.29340E+04	1.07239E+01	-4.57790E+04	1.74501E+01	6.95319E+01	9.58691E-10
2.00000E+02	1.99980E+02	4.40000E+01	9.73402E+04	3.34071E+01	-4.90172E+04	1.50663E+01	6.49385E+01	-9.56439E-10
2.00000E+02	1.99980E+02	4.50000E+01	9.79947E+04	2.47459E+01	-4.97679E+04	1.17826E+01	6.39589E+01	1.94061E-09
2.00000E+02	1.99980E+02	4.60000E+01	9.33729E+04	1.81278E+01	-4.60653E+04	1.67749E+01	6.90996E+01	6.81223E-10
2.00000E+02	1.99980E+02	4.70000E+01	9.24255E+04	2.43579E+01	-4.56800E+04	2.60863E+01	6.96826E+01	-3.41618E-09
2.00000E+02	1.99980E+02	4.80000E+01	9.11908E+04	2.24324E+01	-4.47359E+04	1.17340E+01	7.11531E+01	-3.79148E-09
2.00000E+02	1.99980E+02	4.90000E+01	8.94635E+04	2.56668E+01	-4.35608E+04	1.13191E+01	7.30725E+01	7.13887E-09
2.00000E+02	1.99980E+02	5.00000E+01	9.06711E+04	1.12581E+01	-4.46406E+04	1.27566E+01	7.13051E+01	-7.08942E-10
2.00000E+02	1.99980E+02	5.10000E+01	9.41749E+04	1.77682E+01	-4.72364E+04	2.09151E+01	6.73865E+01	3.55478E-09
2.00000E+02	1.99980E+02	5.20000E+01	8.97404E+04	1.93636E+01	-4.35759E+04	2.35489E+01	7.30472E+01	9.97000E-10
2.00000E+02	1.99980E+02	5.30000E+01	9.33626E+04	3.07167E+01	-4.64739E+04	4.23108E+01	6.84922E+01	-7.66953E-10
2.00000E+02	1.99980E+02	5.40000E+01	9.55443E+04	2.59853E+01	-4.76719E+04	3.12255E+01	6.67709E+01	2.55337E-11
2.00000E+02	1.99981E+02	5.50000E+01	9.31016E+04	2.01195E+01	-4.57089E+04	2.30825E+01	6.96385E+01	-2.69940E-09
2.00000E+02	1.99980E+02	5.60000E+01	9.21847E+04	2.34891E+01	-4.49203E+04	2.31791E+01	7.08611E+01	2.12855E-09
2.00000E+02	1.99980E+02	5.70000E+01	9.69223E+04	1.17737E+01	-4.89713E+04	1.43799E+01	6.49993E+01	-4.30910E-10
2.00000E+02	1.99980E+02	5.80000E+01	9.12426E+04	1.10659E+01	-4.45917E+04	2.12084E+01	7.13832E+01	3.09213E-10
2.00000E+02	1.99980E+02	5.90000E+01	9.05973E+04	1.07469E+01	-4.42648E+04	2.02517E+01	7.19105E+01	-1.46470E-09
2.00000E+02	1.99981E+02	6.00000E+01	8.90756E+04	2.42882E+01	-4.30643E+04	4.55833E+00	7.39150E+01	-1.45761E-09
2.00000E+02	1.99981E+02	6.10000E+01	9.09112E+04	3.66451E+01	-4.45313E+04	2.22653E+01	7.14800E+01	-1.04458E-09
2.00000E+02	1.99981E+02	6.20000E+01	9.32011E+04	2.33984E+01	-4.67574E+04	1.70830E+01	6.80769E+01	-3.56450E-09
2.00000E+02	1.99981E+02	6.30000E+01	9.14761E+04	1.67241E+01	-4.50805E+04	1.14481E+01	7.06093E+01	3.37868E-09
