#Measurement:		CV
#Sensor type:		HPK_6in_256
#Invert polarity:		0
#Needle measurement:	0
#Identifier:		open_correction_small_steps
#Timestamp:		2.8.2017 21:17 
#Voltage delay:		20.0 s
#Switch delay:		0.3 s
#Compliance level:		0.00 uA
#Voltage limit:		1000.0 V
#LCR freq.:		50000 Hz
#LCR voltg.:		0.50 V
#Repeat:			1
#Sampling number:		3
#Source as DMM:		0
#Custom channels:		
#VISA source:		Source_2410
#VISA DMM:		KEITHLEY_6487
#VISA LCR:		LCR_E4980
#HexPlot cmd:		HexPlot.exe -i "C:\Users\Administrator\cernbox\HGCAL test results\Data\HPK_6in_256_open_correction_small_steps\HPK_6in_256_open_correction_small_steps_CV.txt" -o  "C:\Users\Administrator\cernbox\HGCAL test results\Data\HPK_6in_256_open_correction_small_steps\HPK_6in_256_open_correction_small_steps_CV.pdf" -CV  -p HEX -ys 1  -select -250  -if SELECTOR:PADNUM:VAL -pn 0  -g "C:\Users\Administrator\Desktop\HGCAL_sensor_tests\geo\hex_positions_HPK_256ch_6inch_testcap.txt"
#HexPlot on matrix cmd:	HexPlot.exe -i "C:\Users\Administrator\cernbox\HGCAL test results\Data\HPK_6in_256_open_correction_small_steps\HPK_6in_256_open_correction_small_steps_CV.txt" -o  "C:\Users\Administrator\cernbox\HGCAL test results\Data\HPK_6in_256_open_correction_small_steps\HPK_6in_256_open_correction_small_steps_CV.pdf" -CV  -p HEX -ys 1  -select -250  -if SELECTOR:PADNUM:VAL -pn 0  -g "C:\Users\Administrator\Desktop\HGCAL_sensor_tests\geo\switch_matrix.txt" -m "C:\Users\Administrator\Desktop\HGCAL_sensor_tests\maps\Probe_card_HPK_6in_256ch.txt" 
#Comments:		

#Voltage	#Channel	#Cp        	#Error      	#Tot. curr.	#Act. vlt.	#Time   	#Temp	#Hum.	#Cs        	#Error     	#Impedance 	#Error      	#Phase      	#Error     	#Cp uncorr.	#Cs uncorr.
#[V]    	#       	#[pF]      	#[pF]       	#[nA]      	#[V]      	#[s]    	#[C] 	#[%] 	#[pF]      	#[pF]      	#[Ohm]     	#[Ohm]      	#[Rad]      	#[Rad]     	#[pF]      	#[pF]      
-100.0  	89      	4.316940E+1	3.360558E-7 	3.50E-1    	-99.98    	16446.86	22.7 	45.5 	5.680399E+1	1.328082E-4	6.427953E+4	5.033223E-1 	-1.058790E+0	1.000000E-5	4.316940E+1	5.680399E+1
-100.0  	90      	4.384368E+1	1.114919E-7 	3.50E-1    	-99.98    	16447.76	22.7 	45.5 	5.812524E+1	8.153866E-4	6.305423E+4	6.806859E-1 	-1.052173E+0	5.773503E-6	4.384368E+1	5.812524E+1
-100.0  	91      	4.553872E+1	6.522916E-8 	1.16E+0    	-99.98    	16448.67	22.7 	45.5 	6.071344E+1	7.333111E-4	6.053650E+4	2.000000E-1 	-1.047267E+0	1.527525E-5	4.553872E+1	6.071344E+1
-100.0  	92      	4.348037E+1	4.861404E-8 	1.16E+0    	-99.98    	16450.96	22.7 	45.5 	5.739260E+1	6.297604E-4	6.371997E+4	5.033223E-1 	-1.056013E+0	5.773503E-6	4.348037E+1	5.739260E+1
-100.0  	93      	4.316424E+1	1.948531E-7 	1.16E+0    	-99.98    	16451.86	22.7 	45.5 	5.684727E+1	9.509361E-4	6.425890E+4	8.660254E-1 	-1.058007E+0	5.773503E-6	4.316424E+1	5.684727E+1
-100.0  	94      	4.386379E+1	1.109391E-7 	1.16E+0    	-99.98    	16452.75	22.7 	45.5 	5.799106E+1	2.297538E-4	6.311267E+4	3.214550E-1 	-1.054607E+0	5.773503E-6	4.386379E+1	5.799106E+1
-100.0  	95      	4.373462E+1	6.092039E-7 	1.16E+0    	-99.98    	16453.67	22.7 	45.5 	5.778030E+1	6.677122E-4	6.332097E+4	9.291573E-1 	-1.055217E+0	5.773503E-6	4.373462E+1	5.778030E+1
-100.0  	96      	4.646409E+1	1.437144E-7 	1.16E+0    	-99.98    	16454.56	22.7 	45.5 	6.225289E+1	1.701716E-4	5.918500E+4	3.000000E-1 	-1.043023E+0	5.773503E-6	4.646409E+1	6.225289E+1
-100.0  	97      	4.506640E+1	4.475847E-8 	1.16E+0    	-99.98    	16455.47	22.7 	45.5 	5.998018E+1	9.672938E-4	6.122373E+4	6.027714E-1 	-1.048763E+0	1.154701E-5	4.506640E+1	5.998018E+1
-100.0  	98      	4.281648E+1	2.684245E-7 	1.16E+0    	-99.98    	16456.38	22.7 	45.5 	5.626798E+1	4.358136E-4	6.485060E+4	6.244998E-1 	-1.059923E+0	5.773503E-6	4.281648E+1	5.626798E+1
-100.0  	99      	4.650363E+1	9.521005E-7 	1.16E+0    	-99.98    	16457.30	22.7 	45.5 	6.235144E+1	1.516667E-3	5.911307E+4	1.327906E+0 	-1.042397E+0	5.773503E-6	4.650363E+1	6.235144E+1
-100.0  	100     	4.276000E+1	1.019240E-7 	1.16E+0    	-99.98    	16458.21	22.7 	45.5 	5.629419E+1	5.353292E-4	6.487830E+4	3.605551E-1 	-1.058333E+0	1.154701E-5	4.276000E+1	5.629419E+1
-100.0  	101     	4.480244E+1	1.934555E-7 	7.98E-1    	-99.98    	16459.11	22.7 	45.5 	5.933403E+1	7.455284E-4	6.173727E+4	6.658328E-1 	-1.053093E+0	5.773503E-6	4.480244E+1	5.933403E+1
-100.0  	102     	4.163909E+1	1.949326E-7 	7.98E-1    	-99.98    	16461.36	22.7 	45.5 	5.455077E+1	3.688914E-4	6.678810E+4	1.732051E-1 	-1.062707E+0	1.527525E-5	4.163909E+1	5.455077E+1
-100.0  	103     	4.101974E+1	7.859991E-7 	7.98E-1    	-99.98    	16462.27	22.7 	45.5 	5.345585E+1	5.343629E-4	6.797607E+4	1.059874E+0 	-1.067483E+0	1.154701E-5	4.101974E+1	5.345585E+1
-100.0  	104     	4.320224E+1	5.143337E-7 	7.98E-1    	-99.98    	16463.16	22.7 	45.5 	5.711472E+1	7.933016E-4	6.408007E+4	8.082904E-1 	-1.054633E+0	1.527525E-5	4.320224E+1	5.711472E+1
-100.0  	105     	4.337711E+1	1.376497E-6 	7.98E-1    	-99.98    	16464.07	22.7 	45.5 	5.743353E+1	9.072889E-4	6.377303E+4	1.365040E+0 	-1.053290E+0	1.000000E-5	4.337711E+1	5.743353E+1
-100.0  	106     	4.499290E+1	8.939433E-8 	7.98E-1    	-99.98    	16464.99	22.7 	45.5 	6.008712E+1	6.915591E-4	6.121917E+4	4.041452E-1 	-1.045807E+0	1.154701E-5	4.499290E+1	6.008712E+1
-100.0  	107     	4.550067E+1	1.566237E-7 	7.98E-1    	-99.98    	16465.90	22.7 	45.5 	6.094623E+1	8.978436E-4	6.044603E+4	7.023769E-1 	-1.043247E+0	5.773503E-6	4.550067E+1	6.094623E+1
-100.0  	108     	4.412499E+1	8.846606E-7 	7.98E-1    	-99.98    	16466.81	22.7 	45.5 	5.841401E+1	8.511740E-4	6.269737E+4	1.006645E+0 	-1.053437E+0	1.527525E-5	4.412499E+1	5.841401E+1
-100.0  	109     	4.372781E+1	5.404963E-7 	7.98E-1    	-99.98    	16467.73	22.7 	45.5 	5.801955E+1	7.655661E-4	6.319520E+4	6.244998E-1 	-1.051450E+0	2.000000E-5	4.372781E+1	5.801955E+1
-100.0  	110     	4.486444E+1	6.727800E-7 	7.98E-1    	-99.98    	16468.64	22.7 	45.5 	5.971941E+1	1.288121E-3	6.149520E+4	1.212436E+0 	-1.048647E+0	5.773503E-6	4.486444E+1	5.971941E+1
-100.0  	111     	4.504787E+1	5.191698E-8 	1.20E+0    	-99.98    	16469.54	22.7 	45.5 	6.009512E+1	7.699254E-4	6.117773E+4	2.516611E-1 	-1.046747E+0	1.527525E-5	4.504787E+1	6.009512E+1
-100.0  	112     	4.448634E+1	7.482510E-7 	1.20E+0    	-99.98    	16471.81	22.7 	45.5 	5.892458E+1	7.828262E-4	6.217110E+4	1.014889E+0 	-1.052957E+0	5.773503E-6	4.448634E+1	5.892458E+1
-100.0  	113     	4.541378E+1	3.623440E-7 	1.20E+0    	-99.98    	16472.70	22.7 	45.5 	6.055573E+1	1.188165E-3	6.069860E+4	9.539392E-1 	-1.047140E+0	1.000000E-5	4.541378E+1	6.055573E+1
-100.0  	114     	4.425813E+1	1.123265E-7 	1.20E+0    	-99.98    	16473.62	22.7 	45.5 	5.864302E+1	1.264441E-3	6.248063E+4	8.504901E-1 	-1.052647E+0	1.527525E-5	4.425813E+1	5.864302E+1
-100.0  	115     	4.354555E+1	6.479372E-7 	1.20E+0    	-99.98    	16474.53	22.7 	45.5 	5.767232E+1	1.197843E-3	6.351767E+4	8.020806E-1 	-1.053050E+0	2.645751E-5	4.354555E+1	5.767232E+1
-100.0  	116     	4.443557E+1	2.280201E-7 	1.20E+0    	-99.98    	16475.46	22.7 	45.5 	5.898944E+1	1.021009E-3	6.217240E+4	8.717798E-1 	-1.050993E+0	5.773503E-6	4.443557E+1	5.898944E+1
-100.0  	117     	4.130195E+1	4.940367E-7 	1.20E+0    	-99.98    	16476.36	22.7 	45.5 	5.402973E+1	2.754195E-4	6.738270E+4	6.244998E-1 	-1.064027E+0	1.527525E-5	4.130195E+1	5.402973E+1
-100.0  	118     	4.377487E+1	5.191444E-7 	1.20E+0    	-99.98    	16477.26	22.7 	45.5 	5.808554E+1	6.199680E-4	6.312533E+4	8.504901E-1 	-1.051397E+0	5.773503E-6	4.377487E+1	5.808554E+1
-100.0  	119     	4.101500E+1	8.882734E-9 	1.20E+0    	-99.98    	16478.16	22.7 	45.5 	5.348385E+1	3.928684E-4	6.796220E+4	3.000000E-1 	-1.066903E+0	5.773503E-6	4.101500E+1	5.348385E+1
-100.0  	120     	4.472049E+1	5.783053E-8 	1.20E+0    	-99.98    	16479.07	22.7 	45.5 	5.975794E+1	2.417029E-4	6.157423E+4	2.081666E-1 	-1.045307E+0	5.773503E-6	4.472049E+1	5.975794E+1
-100.0  	121     	4.200341E+1	1.643244E-7 	7.48E-1    	-99.98    	16479.99	22.7 	45.5 	5.505362E+1	7.671733E-4	6.619343E+4	7.023769E-1 	-1.062290E+0	1.000000E-5	4.200341E+1	5.505362E+1
-100.0  	122     	4.671139E+1	2.239752E-7 	7.48E-1    	-99.98    	16482.26	22.7 	45.5 	6.299236E+1	2.476390E-4	5.868063E+4	4.041452E-1 	-1.037483E+0	5.773503E-6	4.671139E+1	6.299236E+1
-100.0  	123     	4.296444E+1	8.430250E-7 	7.48E-1    	-99.98    	16483.16	22.7 	45.5 	5.626016E+1	6.130326E-4	6.474333E+4	9.504385E-1 	-1.063137E+0	1.527525E-5	4.296444E+1	5.626016E+1
-100.0  	124     	4.593713E+1	3.326389E-7 	7.48E-1    	-99.98    	16484.07	22.7 	45.5 	6.141930E+1	8.885725E-4	5.992607E+4	1.154701E-1 	-1.044807E+0	2.309401E-5	4.593713E+1	6.141930E+1
-100.0  	125     	4.529411E+1	3.963169E-7 	7.48E-1    	-99.98    	16484.99	22.7 	45.5 	6.057247E+1	2.328658E-4	6.077033E+4	3.055050E-1 	-1.044623E+0	1.527525E-5	4.529411E+1	6.057247E+1
-100.0  	126     	4.662122E+1	1.453639E-7 	7.48E-1    	-99.98    	16485.90	22.7 	45.5 	6.273018E+1	5.379366E-4	5.885997E+4	4.509250E-1 	-1.039383E+0	5.773503E-6	4.662122E+1	6.273018E+1
-100.0  	127     	4.642722E+1	8.546995E-8 	7.48E-1    	-99.98    	16486.79	22.7 	45.5 	6.216340E+1	1.067926E-3	5.925110E+4	5.567764E-1 	-1.043577E+0	1.527525E-5	4.642722E+1	6.216340E+1
-100.0  	128     	4.453852E+1	5.588332E-7 	7.48E-1    	-99.98    	16487.71	22.7 	45.5 	5.923560E+1	2.789031E-4	6.197133E+4	4.509250E-1 	-1.049380E+0	1.732051E-5	4.453852E+1	5.923560E+1
-100.0  	129     	4.720022E+1	1.175059E-7 	7.48E-1    	-99.98    	16488.60	22.7 	45.5 	6.376837E+1	1.242286E-3	5.801970E+4	7.549834E-1 	-1.035933E+0	1.154701E-5	4.720022E+1	6.376837E+1
-100.0  	130     	4.375890E+1	9.711093E-8 	7.48E-1    	-99.98    	16489.50	22.7 	45.5 	5.789731E+1	8.789781E-4	6.323940E+4	6.244998E-1 	-1.053923E+0	1.154701E-5	4.375890E+1	5.789731E+1
-100.0  	131     	4.344466E+1	3.625613E-7 	1.33E+0    	-99.98    	16490.42	22.7 	45.5 	5.751599E+1	5.995840E-4	6.367773E+4	5.507571E-1 	-1.053397E+0	1.527525E-5	4.344466E+1	5.751599E+1
-100.0  	132     	4.338232E+1	2.645473E-8 	1.33E+0    	-99.98    	16492.66	22.7 	45.5 	5.737384E+1	6.307659E-4	6.380237E+4	3.785939E-1 	-1.054310E+0	1.000000E-5	4.338232E+1	5.737384E+1
-100.0  	133     	4.213195E+1	3.820938E-8 	1.33E+0    	-99.98    	16493.58	22.7 	45.5 	5.546257E+1	2.573199E-4	6.584827E+4	3.055050E-1 	-1.058410E+0	0.000000E+0	4.213195E+1	5.546257E+1
-100.0  	134     	4.395881E+1	8.618692E-7 	1.33E+0    	-99.98    	16494.48	22.7 	45.5 	5.836611E+1	1.462879E-3	6.284153E+4	1.266228E+0 	-1.050850E+0	2.000000E-5	4.395881E+1	5.836611E+1
-100.0  	135     	4.378280E+1	2.098250E-7 	1.33E+0    	-99.98    	16495.39	22.7 	45.5 	5.794870E+1	6.542362E-4	6.319410E+4	6.557439E-1 	-1.053623E+0	5.773503E-6	4.378280E+1	5.794870E+1
-100.0  	136     	4.538922E+1	1.958346E-7 	1.33E+0    	-99.98    	16496.29	22.7 	45.5 	6.072388E+1	5.289704E-4	6.063090E+4	4.358899E-1 	-1.044280E+0	1.000000E-5	4.538922E+1	6.072388E+1
-100.0  	137     	4.425086E+1	2.997380E-7 	1.33E+0    	-99.98    	16497.20	22.7 	45.5 	5.899030E+1	3.526340E-4	6.230157E+4	5.686241E-1 	-1.047357E+0	5.773503E-6	4.425086E+1	5.899030E+1
-100.0  	138     	4.394611E+1	5.582443E-7 	1.33E+0    	-99.98    	16498.11	22.7 	45.5 	5.829921E+1	3.429327E-4	6.288667E+4	3.511885E-1 	-1.051600E+0	2.000000E-5	4.394611E+1	5.829921E+1
-100.0  	139     	4.398959E+1	1.798296E-7 	1.33E+0    	-99.98    	16499.01	22.7 	45.5 	5.812440E+1	3.895037E-4	6.295003E+4	3.214550E-1 	-1.055107E+0	1.154701E-5	4.398959E+1	5.812440E+1
-100.0  	140     	4.652028E+1	3.911735E-7 	1.33E+0    	-99.98    	16499.94	22.7 	45.5 	6.248963E+1	8.401375E-4	5.903710E+4	7.937254E-1 	-1.040810E+0	0.000000E+0	4.652028E+1	6.248963E+1
-100.0  	141     	4.350026E+1	4.383811E-7 	1.33E+0    	-99.98    	16500.84	22.7 	45.5 	5.720143E+1	8.706447E-4	6.381177E+4	9.712535E-1 	-1.059380E+0	0.000000E+0	4.350026E+1	5.720143E+1
-100.0  	142     	4.626020E+1	6.670575E-8 	1.33E+0    	-99.98    	16503.09	22.7 	45.5 	6.194579E+1	4.119658E-4	5.946213E+4	3.055050E-1 	-1.043493E+0	5.773503E-6	4.626020E+1	6.194579E+1
-100.0  	143     	4.389736E+1	3.058247E-7 	1.33E+0    	-99.98    	16504.00	22.7 	45.5 	5.806466E+1	1.426119E-3	6.304853E+4	1.159023E+0 	-1.054163E+0	1.154701E-5	4.389736E+1	5.806466E+1
-100.0  	144     	4.473644E+1	2.585909E-7 	1.33E+0    	-99.98    	16504.89	22.7 	45.5 	5.931851E+1	6.742726E-4	6.179087E+4	7.023769E-1 	-1.052030E+0	0.000000E+0	4.473644E+1	5.931851E+1
-100.0  	145     	4.331001E+1	3.170087E-7 	1.33E+0    	-99.98    	16505.80	22.7 	45.5 	5.702427E+1	7.413223E-4	6.405103E+4	8.326664E-1 	-1.058240E+0	0.000000E+0	4.331001E+1	5.702427E+1
-100.0  	146     	4.405301E+1	1.105330E-7 	1.33E+0    	-99.98    	16506.69	22.7 	45.5 	5.840632E+1	9.364608E-4	6.275270E+4	7.000000E-1 	-1.052120E+0	1.000000E-5	4.405301E+1	5.840632E+1
-100.0  	147     	4.607042E+1	1.092329E-6 	1.33E+0    	-99.98    	16507.61	22.7 	45.5 	6.190252E+1	2.961995E-4	5.960530E+4	8.185353E-1 	-1.040573E+0	1.527525E-5	4.607042E+1	6.190252E+1
-100.0  	148     	4.533966E+1	1.172461E-6 	1.33E+0    	-99.98    	16508.53	22.7 	45.5 	6.050093E+1	7.451697E-4	6.077570E+4	1.100000E+0 	-1.046510E+0	1.000000E-5	4.533966E+1	6.050093E+1
-100.0  	149     	4.514905E+1	1.000853E-6 	1.33E+0    	-99.98    	16509.43	22.7 	45.5 	6.034717E+1	8.652412E-4	6.098140E+4	1.081665E+0 	-1.045070E+0	1.000000E-5	4.514905E+1	6.034717E+1
-100.0  	150     	4.430991E+1	9.511717E-8 	1.33E+0    	-99.98    	16510.35	22.7 	45.5 	5.898014E+1	7.444997E-4	6.226540E+4	6.000000E-1 	-1.048663E+0	5.773503E-6	4.430991E+1	5.898014E+1
-100.0  	151     	4.398587E+1	3.771245E-7 	1.56E+0    	-99.98    	16511.25	22.7 	45.5 	5.864721E+1	2.810260E-4	6.267147E+4	5.033223E-1 	-1.047207E+0	1.154701E-5	4.398587E+1	5.864721E+1
-100.0  	152     	4.563027E+1	3.176468E-8 	1.56E+0    	-99.98    	16513.53	22.7 	45.5 	6.119118E+1	6.481618E-4	6.023920E+4	4.358899E-1 	-1.042247E+0	5.773503E-6	4.563027E+1	6.119118E+1
-100.0  	153     	4.522755E+1	5.512030E-7 	1.56E+0    	-99.98    	16514.43	22.7 	45.5 	6.031321E+1	1.057406E-3	6.094560E+4	1.014889E+0 	-1.047057E+0	5.773503E-6	4.522755E+1	6.031321E+1
-100.0  	154     	4.448879E+1	2.668257E-8 	1.56E+0    	-99.98    	16515.33	22.7 	45.5 	5.902610E+1	9.035842E-4	6.211590E+4	5.567764E-1 	-1.051497E+0	1.154701E-5	4.448879E+1	5.902610E+1
-100.0  	155     	4.535035E+1	6.916025E-7 	1.56E+0    	-99.98    	16516.24	22.7 	45.5 	6.058951E+1	1.111080E-3	6.072410E+4	1.113553E+0 	-1.045450E+0	0.000000E+0	4.535035E+1	6.058951E+1
-100.0  	156     	4.517708E+1	3.770959E-7 	1.56E+0    	-99.98    	16517.14	22.7 	45.5 	5.998069E+1	5.526989E-4	6.114843E+4	6.806859E-1 	-1.050893E+0	5.773503E-6	4.517708E+1	5.998069E+1
-100.0  	157     	4.372407E+1	8.530629E-8 	1.56E+0    	-99.98    	16518.05	22.7 	45.5 	5.752134E+1	6.179833E-4	6.347100E+4	5.291503E-1 	-1.058983E+0	5.773503E-6	4.372407E+1	5.752134E+1
-100.0  	158     	4.457794E+1	3.891507E-8 	1.56E+0    	-99.98    	16518.95	22.7 	45.5 	5.913830E+1	5.521987E-4	6.199487E+4	4.041452E-1 	-1.051587E+0	5.773503E-6	4.457794E+1	5.913830E+1
-100.0  	159     	4.316986E+1	3.970691E-7 	1.56E+0    	-99.98    	16519.85	22.7 	45.5 	5.677312E+1	8.057456E-4	6.429667E+4	9.018500E-1 	-1.059283E+0	5.773503E-6	4.316986E+1	5.677312E+1
-100.0  	160     	4.506646E+1	3.057521E-7 	1.56E+0    	-99.98    	16520.77	22.7 	45.5 	6.018977E+1	1.140535E-3	6.111700E+4	9.539392E-1 	-1.045743E+0	5.773503E-6	4.506646E+1	6.018977E+1
-100.0  	161     	4.476905E+1	1.842982E-7 	2.51E+0    	-99.98    	16521.69	22.7 	45.5 	5.961668E+1	8.517339E-4	6.161370E+4	7.211103E-1 	-1.048293E+0	5.773503E-6	4.476905E+1	5.961668E+1
-100.0  	162     	4.488788E+1	5.531163E-7 	2.51E+0    	-99.98    	16523.94	22.7 	45.5 	5.991887E+1	4.161441E-4	6.137673E+4	3.214550E-1 	-1.046210E+0	2.000000E-5	4.488788E+1	5.991887E+1
-100.0  	163     	4.654762E+1	8.529013E-8 	2.51E+0    	-99.98    	16524.85	22.7 	45.5 	6.309386E+1	6.730745E-4	5.873647E+4	4.725816E-1 	-1.033167E+0	5.773503E-6	4.654762E+1	6.309386E+1
-100.0  	164     	4.530289E+1	5.246681E-7 	2.51E+0    	-99.98    	16525.74	22.7 	45.5 	6.120576E+1	9.910429E-4	6.044927E+4	9.504385E-1 	-1.035923E+0	5.773503E-6	4.530289E+1	6.120576E+1
-100.0  	165     	4.422392E+1	2.758126E-7 	2.51E+0    	-99.98    	16526.65	22.7 	45.5 	5.899436E+1	7.873442E-4	6.231840E+4	7.000000E-1 	-1.046770E+0	1.000000E-5	4.422392E+1	5.899436E+1
-100.0  	166     	4.573021E+1	2.685211E-7 	2.51E+0    	-99.98    	16527.55	22.7 	45.5 	6.137444E+1	7.939420E-4	6.008343E+4	4.041452E-1 	-1.041560E+0	1.732051E-5	4.573021E+1	6.137444E+1
-100.0  	167     	4.630567E+1	1.666919E-7 	2.51E+0    	-99.98    	16528.46	22.7 	45.5 	6.266484E+1	1.252693E-3	5.909097E+4	6.806859E-1 	-1.034520E+0	1.732051E-5	4.630567E+1	6.266484E+1
-100.0  	168     	4.354932E+1	1.005829E-6 	2.51E+0    	-99.98    	16529.36	22.7 	45.5 	5.755768E+1	8.442781E-4	6.357813E+4	9.712535E-1 	-1.054877E+0	2.081666E-5	4.354932E+1	5.755768E+1
-100.0  	169     	4.510036E+1	6.956892E-7 	2.51E+0    	-99.98    	16530.30	22.7 	45.5 	6.009641E+1	8.170410E-4	6.114147E+4	9.712535E-1 	-1.047737E+0	5.773503E-6	4.510036E+1	6.009641E+1
-100.0  	170     	4.534842E+1	7.255376E-8 	2.51E+0    	-99.98    	16531.20	22.7 	45.5 	6.042811E+1	1.014486E-3	6.080643E+4	6.806859E-1 	-1.047720E+0	1.000000E-5	4.534842E+1	6.042811E+1
-100.0  	171     	4.634088E+1	7.307920E-7 	1.57E+0    	-99.98    	16532.11	22.7 	45.5 	6.227907E+1	4.402408E-4	5.925117E+4	6.350853E-1 	-1.040393E+0	1.527525E-5	4.634088E+1	6.227907E+1
-100.0  	172     	4.581083E+1	4.081879E-8 	1.57E+0    	-99.98    	16534.36	22.7 	45.5 	6.136621E+1	1.092796E-3	6.003457E+4	6.658328E-1 	-1.043183E+0	1.154701E-5	4.581083E+1	6.136621E+1
-100.0  	173     	4.560387E+1	2.012213E-6 	1.57E+0    	-99.98    	16535.28	22.7 	45.5 	6.082770E+1	1.495260E-3	6.043640E+4	1.682260E+0 	-1.046877E+0	5.773503E-6	4.560387E+1	6.082770E+1
-100.0  	174     	4.627042E+1	1.181102E-6 	1.57E+0    	-99.98    	16536.19	22.7 	45.5 	6.225890E+1	1.043171E-3	5.930587E+4	1.193035E+0 	-1.039373E+0	5.773503E-6	4.627042E+1	6.225890E+1
-100.0  	175     	4.554482E+1	3.586794E-8 	1.57E+0    	-99.98    	16537.08	22.7 	45.5 	6.073748E+1	2.525637E-4	6.052047E+4	2.516611E-1 	-1.047040E+0	0.000000E+0	4.554482E+1	6.073748E+1
-100.0  	176     	4.525312E+1	1.300598E-6 	1.57E+0    	-99.98    	16538.00	22.7 	45.5 	6.048791E+1	1.311064E-3	6.084033E+4	1.415392E+0 	-1.045047E+0	5.773503E-6	4.525312E+1	6.048791E+1
-100.0  	177     	4.572594E+1	1.097976E-7 	1.57E+0    	-99.98    	16538.91	22.7 	45.5 	6.155620E+1	1.079407E-3	5.999747E+4	7.234178E-1 	-1.038960E+0	1.000000E-5	4.572594E+1	6.155620E+1
-100.0  	178     	4.647097E+1	2.091696E-7 	1.57E+0    	-99.98    	16539.84	22.7 	45.5 	6.284721E+1	9.964689E-4	5.890013E+4	7.505553E-1 	-1.035073E+0	5.773503E-6	4.647097E+1	6.284721E+1
-100.0  	179     	4.539498E+1	1.856366E-7 	1.57E+0    	-99.98    	16540.74	22.7 	45.5 	6.071864E+1	9.596518E-4	6.062967E+4	7.637626E-1 	-1.044463E+0	5.773503E-6	4.539498E+1	6.071864E+1
-100.0  	180     	4.624187E+1	2.194348E-7 	1.57E+0    	-99.98    	16541.65	22.7 	45.5 	6.268889E+1	2.935003E-4	5.912037E+4	3.055050E-1 	-1.033040E+0	1.000000E-5	4.624187E+1	6.268889E+1
-100.0  	181     	4.552702E+1	1.430694E-7 	2.13E+0    	-99.98    	16542.56	22.7 	45.5 	6.091035E+1	2.049866E-4	6.044633E+4	1.527525E-1 	-1.044250E+0	1.000000E-5	4.552702E+1	6.091035E+1
-100.0  	182     	4.607572E+1	2.215510E-7 	2.13E+0    	-99.98    	16544.83	22.7 	45.5 	6.202415E+1	6.336152E-4	5.954340E+4	6.082763E-1 	-1.039000E+0	0.000000E+0	4.607572E+1	6.202415E+1
-100.0  	183     	4.385004E+1	2.354788E-7 	2.13E+0    	-99.98    	16545.73	22.7 	45.5 	5.825506E+1	9.538235E-4	6.297937E+4	5.033223E-1 	-1.050350E+0	2.000000E-5	4.385004E+1	5.825506E+1
-100.0  	184     	4.653952E+1	9.978307E-8 	2.13E+0    	-99.98    	16546.65	22.7 	45.5 	6.268119E+1	9.559699E-4	5.893463E+4	5.686241E-1 	-1.038557E+0	1.154701E-5	4.653952E+1	6.268119E+1
-100.0  	185     	4.523571E+1	4.369635E-7 	2.13E+0    	-99.98    	16547.54	22.7 	45.5 	6.029277E+1	2.054069E-4	6.095043E+4	5.033223E-1 	-1.047507E+0	1.154701E-5	4.523571E+1	6.029277E+1
-100.0  	186     	4.426401E+1	3.863552E-7 	2.13E+0    	-99.98    	16548.45	22.7 	45.5 	5.890594E+1	6.033930E-4	6.233690E+4	1.732051E-1 	-1.048857E+0	2.081666E-5	4.426401E+1	5.890594E+1
-100.0  	187     	4.557336E+1	1.192918E-7 	2.13E+0    	-99.98    	16549.34	22.7 	45.5 	6.084070E+1	4.066337E-4	6.045017E+4	1.527525E-1 	-1.046113E+0	1.154701E-5	4.557336E+1	6.084070E+1
-100.0  	188     	4.648803E+1	7.542386E-7 	2.13E+0    	-99.98    	16550.26	22.7 	45.5 	6.266452E+1	9.058633E-4	5.897510E+4	9.643651E-1 	-1.037843E+0	5.773503E-6	4.648803E+1	6.266452E+1
-100.0  	189     	4.728632E+1	1.084876E-7 	2.13E+0    	-99.98    	16551.17	22.7 	45.5 	6.395901E+1	9.327131E-4	5.788040E+4	5.291503E-1 	-1.034953E+0	1.154701E-5	4.728632E+1	6.395901E+1
-100.0  	190     	4.593562E+1	3.135062E-8 	2.13E+0    	-99.98    	16552.08	22.7 	45.5 	6.144702E+1	2.368505E-4	5.991353E+4	2.309401E-1 	-1.044390E+0	0.000000E+0	4.593562E+1	6.144702E+1
-100.0  	191     	4.562751E+1	7.033308E-7 	2.02E+0    	-99.98    	16552.97	22.7 	45.5 	6.095227E+1	1.141344E-3	6.035897E+4	1.101514E+0 	-1.045557E+0	5.773503E-6	4.562751E+1	6.095227E+1
-100.0  	192     	4.530280E+1	3.123090E-7 	2.02E+0    	-99.98    	16555.23	22.7 	45.5 	6.050402E+1	8.484289E-4	6.079887E+4	7.767453E-1 	-1.045763E+0	5.773503E-6	4.530280E+1	6.050402E+1
-100.0  	193     	4.606570E+1	4.061661E-7 	2.02E+0    	-99.98    	16556.13	22.7 	45.5 	6.180831E+1	1.039528E-3	5.965377E+4	8.962886E-1 	-1.041787E+0	5.773503E-6	4.606570E+1	6.180831E+1
-100.0  	194     	4.429738E+1	7.843698E-7 	2.02E+0    	-99.98    	16557.05	22.7 	45.5 	5.926729E+1	9.371032E-4	6.212317E+4	1.059874E+0 	-1.044220E+0	1.000000E-5	4.429738E+1	5.926729E+1
